"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Chloris Kastensmidt,38598,2860.31,880.98,44.55,Alberta,Bookcases,0.62
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Chloris Kastensmidt,38598,113.98,13.4,4.95,Alberta,Office Furnishings,0.37
"210 Trimline Phone, White",Chloris Kastensmidt,38598,-70.52,15.99,11.28,Alberta,Office Machines,0.38
Catalog Binders with Expanding Posts,Daniel Byrd,40678,551.34,67.28,19.99,Alberta,Binders and Binder Accessories,0.4
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Roger Barcio,41154,251.17,21.98,2.87,Alberta,Pens & Art Supplies,0.55
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Chloris Kastensmidt,43909,-199.13,15.99,13.18,Alberta,Binders and Binder Accessories,0.37
Xerox 1936,Bobby Odegard,45346,150.38,19.98,5.97,Alberta,Paper,0.38
*Staples* Highlighting Markers,Carl Weiss,46336,34.14,4.84,0.71,Alberta,Pens & Art Supplies,0.52
"Sanford Colorific Colored Pencils, 12/Box",Roland Murray,52320,0.49,2.88,1.01,Alberta,Pens & Art Supplies,0.55
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Bobby Odegard,52357,90.62,10.98,4.8,Alberta,Envelopes,0.36
Coloredge Poster Frame,Daniel Byrd,53573,51.14,14.2,5.3,Alberta,Office Furnishings,0.46
Fellowes Superior 10 Outlet Split Surge Protector,Carl Weiss,56420,108.3,38.06,4.5,Alberta,Appliances,0.56
"Master Caster Door Stop, Brown",Carl Weiss,56420,22.25,5.08,2.03,Alberta,Office Furnishings,0.51
5170i,Carl Weiss,56420,377.62,125.99,8.99,Alberta,Telephones and Communication,0.57
StarTAC ST7762,Carl Weiss,56420,1422.2,125.99,8.08,Alberta,Telephones and Communication,0.57
Bell Sonecor JB700 Caller ID,Carl Weiss,57412,-122.13,7.99,5.03,Alberta,Telephones and Communication,0.6
Newell 340,Arthur Gainer,66,7.57,2.88,0.7,Alberta,Pens & Art Supplies,0.56
"Memorex 4.7GB DVD-RAM, 3/Pack",Lisa Hazard,1762,285.2,31.78,1.99,Alberta,Computer Peripherals,0.42
Wausau Papers Astrobrights® Colored Envelopes,Lisa Hazard,1762,6.46,5.98,2.5,Alberta,Envelopes,0.36
Accessory35,Lisa Hazard,1762,384.2,35.99,1.1,Alberta,Telephones and Communication,0.55
Rediform S.O.S. Phone Message Books,Mitch Gastineau,6150,82.65,4.98,0.8,Alberta,Paper,0.36
"6"" Cubicle Wall Clock, Black",Katharine Harms,6310,-88.82,8.09,7.96,Alberta,Office Furnishings,0.49
Xerox 212,Matthew Grinstein,9664,-64.95,6.48,8.4,Alberta,Paper,0.37
Magna Visual Magnetic Picture Hangers,Lisa Hazard,11168,-106.27,4.82,5.72,Alberta,Office Furnishings,0.47
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Cathy Prescott,12417,34.31,7.4,1.71,Alberta,Paper,0.4
"80 Minute CD-R Spindle, 100/Pack - Staples",Matthew Grinstein,13607,2.97,39.48,1.99,Alberta,Computer Peripherals,0.54
Avery 479,Matthew Grinstein,13607,48.52,2.61,0.5,Alberta,Labels,0.39
Tennsco Commercial Shelving,Matthew Grinstein,13607,-361.82,20.34,35,Alberta,Storage & Organization,0.84
GBC VeloBinder Strips,Lauren Leatherbury,14597,-66.37,7.68,6.16,Alberta,Binders and Binder Accessories,0.35
Staples Plastic Wall Frames,Lauren Leatherbury,14597,-36.76,7.96,4.95,Alberta,Office Furnishings,0.41
Eldon Expressions Mahogany Wood Desk Collection,Matthew Grinstein,15015,-102.06,6.24,5.22,Alberta,Office Furnishings,0.6
Nu-Dell Leatherette Frames,Pauline Webber,17539,73.73,14.34,5,Alberta,Office Furnishings,0.49
T28 WORLD,Pauline Webber,17539,-491.26,195.99,8.99,Alberta,Telephones and Communication,0.6
"Advantus Push Pins, Aluminum Head",Lauren Leatherbury,18145,-47.15,5.81,3.37,Alberta,Rubber Bands,0.54
Southworth 25% Cotton Antique Laid Paper & Envelopes,Matthew Grinstein,19559,-8.75,8.34,4.82,Alberta,Paper,0.4
CF 688,Matthew Grinstein,19559,275.77,155.99,8.99,Alberta,Telephones and Communication,0.58
Accessory34,Matthew Grinstein,19559,97.4,85.99,0.99,Alberta,Telephones and Communication,0.55
Canon Imageclass D680 Copier / Fax,Matthew Grinstein,21188,5217.27,699.99,24.49,Alberta,Copiers and Fax,0.54
Vinyl Sectional Post Binders,Lisa Hazard,21318,562.31,37.7,2.99,Alberta,Binders and Binder Accessories,0.35
"GBC White Gloss Covers, Plain Front",Pauline Webber,21792,19.36,14.48,6.46,Alberta,Binders and Binder Accessories,0.38
Avery White Multi-Purpose Labels,Pauline Webber,21831,3.84,4.98,0.49,Alberta,Labels,0.39
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Mitch Gastineau,22818,-592.43,130.98,30,Alberta,Chairs & Chairmats,0.78
Belkin 105-Key Black Keyboard,Mitch Gastineau,22818,-53.82,19.98,4,Alberta,Computer Peripherals,0.68
Avery Binder Labels,Lisa Hazard,24801,-16.35,3.89,7.01,Alberta,Binders and Binder Accessories,0.37
Luxo Adjustable Task Clamp Lamp,Lisa Hazard,24801,350.94,88.84,20.79,Alberta,Office Furnishings,0.59
2160,Lisa Hazard,24801,-105.7,115.99,5.99,Alberta,Telephones and Communication,0.57
Staples 1 Part Blank Computer Paper,Pauline Webber,26529,-81.61,11.34,11.25,Alberta,Paper,0.36
Avery 481,Matthew Grinstein,27780,11.92,3.08,0.99,Alberta,Labels,0.37
"*Staples* vLetter Openers, 2/Pack",Matthew Grinstein,27780,-30.25,3.68,1.32,Alberta,"Scissors, Rulers and Trimmers",0.83
"Memorex 80 Minute CD-R Spindle, 100/Pack",Matthew Grinstein,27780,670.11,43.98,1.99,Alberta,Computer Peripherals,0.44
"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Lisa Hazard,27843,-92.04,4.89,4.93,Alberta,Computer Peripherals,0.66
Accessory36,Mitch Gastineau,28773,-211.7,55.99,5,Alberta,Telephones and Communication,0.83
Prang Drawing Pencil Set,Quincy Jones,30786,0.76,2.78,1.34,Alberta,Pens & Art Supplies,0.45
"Decoflex Hanging Personal Folder File, Blue",Quincy Jones,30786,-36.61,15.42,10.68,Alberta,Storage & Organization,0.58
"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Lauren Leatherbury,31809,-13.74,9.78,5.76,Alberta,Envelopes,0.35
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Lisa Hazard,31878,9.63,9.27,4.39,Alberta,Paper,0.38
R280,Lisa Hazard,31878,1727.78,155.99,8.99,Alberta,Telephones and Communication,0.55
Bevis Steel Folding Chairs,Lauren Leatherbury,34976,-1523.77,95.95,74.35,Alberta,Chairs & Chairmats,0.57
Xerox 1983,Lauren Leatherbury,34976,-64.53,5.98,5.46,Alberta,Paper,0.36
"80 Minute CD-R Spindle, 100/Pack - Staples",Quincy Jones,34979,62.93,39.48,1.99,Alberta,Computer Peripherals,0.54
"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Lauren Leatherbury,35139,53.05,8.69,2.99,Alberta,Binders and Binder Accessories,0.39
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Mitch Gastineau,36608,183.48,21.98,2.87,Alberta,Pens & Art Supplies,0.55
Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Mitch Gastineau,36608,1340.07,90.48,19.99,Alberta,Envelopes,0.4
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Mitch Gastineau,36994,-284.06,130.98,30,Alberta,Chairs & Chairmats,0.78
M3682,Mitch Gastineau,38944,194.21,125.99,8.08,Alberta,Telephones and Communication,0.57
Global Troy™ Executive Leather Low-Back Tilter,Mitch Gastineau,38944,8614.79,500.98,26,Alberta,Chairs & Chairmats,0.6
"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",Mitch Gastineau,38944,353.16,29.14,4.86,Alberta,Paper,0.38
Avery 503,Quincy Jones,39075,250.66,10.35,0.99,Alberta,Labels,0.37
i1000,Mitch Gastineau,39425,128.79,65.99,5.99,Alberta,Telephones and Communication,0.58
Global Troy™ Executive Leather Low-Back Tilter,Katharine Harms,41921,4860.73,500.98,26,Alberta,Chairs & Chairmats,0.6
"Peel & Seel® Recycled Catalog Envelopes, Brown",Katharine Harms,41921,-5.45,11.58,6.97,Alberta,Envelopes,0.35
"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Quincy Jones,42945,-164.92,3.95,5.13,Alberta,Appliances,0.59
"Dana Fluorescent Magnifying Lamp, White, 36""",Lauren Leatherbury,43013,25.68,50.98,22.24,Alberta,Office Furnishings,0.55
Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Matthew Grinstein,43104,1676.7,100.97,14,Alberta,Office Machines,0.37
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Matthew Grinstein,43301,-80.86,100.89,42,Alberta,Chairs & Chairmats,0.61
Tennsco Industrial Shelving,Matthew Grinstein,43301,-1127.22,48.91,35,Alberta,Storage & Organization,0.83
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty™ Dirt Cup,Arthur Gainer,44935,2766.29,232.58,19.99,Alberta,Appliances,0.59
Avery 497,Arthur Gainer,44935,58.5,3.08,0.5,Alberta,Labels,0.37
SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Maria Etezadi,44995,132.79,28.99,8.59,Alberta,Telephones and Communication,0.56
Staples Brown Kraft Recycled Clasp Envelopes,Matthew Grinstein,45989,-51.62,5.58,5.3,Alberta,Envelopes,0.35
#10-4 1/8" x 9 1/2" Premium Diagonal Seam Envelopes,John Murray,49767,272.4,15.74,1.39,Alberta,Envelopes,0.4
Canon MP100DHII Printing Calculator,John Murray,49767,2052.13,140.99,13.99,Alberta,Office Machines,0.37
Xerox 220,John Murray,49767,-31.7,6.48,7.49,Alberta,Paper,0.37
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Katharine Harms,51239,-1296.93,85.29,60,Alberta,Tables,0.56
"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Mitch Gastineau,51269,-10.43,8.69,2.99,Alberta,Binders and Binder Accessories,0.39
Seth Thomas 12" Clock w/ Goldtone Case,Mitch Gastineau,51269,-1.55,22.98,7.58,Alberta,Office Furnishings,0.51
"Global Deluxe Stacking Chair, Gray",Lauren Leatherbury,54084,-69.66,50.98,14.19,Alberta,Chairs & Chairmats,0.56
Tensor Computer Mounted Lamp,Lauren Leatherbury,54307,-59.64,14.89,13.56,Alberta,Office Furnishings,0.58
Global Adaptabilities™ Conference Tables,Lauren Leatherbury,54307,192.2,280.98,35.67,Alberta,Tables,0.66
"Dixon My First Ticonderoga Pencil, #2",Quincy Jones,55014,12.7,5.85,2.27,Alberta,Pens & Art Supplies,0.56
Bush Mission Pointe Library,Lauren Leatherbury,55845,-865.88,150.98,66.27,Alberta,Bookcases,0.65
"Wilson Jones Hanging View Binder, White, 1""",Cari MacIntyre,55846,-66.38,7.1,6.05,Alberta,Binders and Binder Accessories,0.39
Xerox 220,Matthew Grinstein,57063,-96.26,6.48,7.49,Alberta,Paper,0.37
Staples Pushpins,Matthew Grinstein,57063,-0.64,1.88,0.79,Alberta,Rubber Bands,0.5
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,John Murray,57093,-7.79,5.34,2.99,Alberta,Binders and Binder Accessories,0.38
Decoflex Hanging Personal Folder File,John Murray,57093,31.93,15.42,5.41,Alberta,Storage & Organization,0.59
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Cari MacIntyre,59329,-135.6,3.81,5.44,Alberta,Binders and Binder Accessories,0.36
Eldon Expressions Mahogany Wood Desk Collection,Cari MacIntyre,59329,-64.72,6.24,5.22,Alberta,Office Furnishings,0.6
"Eldon Imàge® Series Desk Accessories, Clear",Cari MacIntyre,59329,-165.42,4.86,7.1,Alberta,Office Furnishings,0.42
Staples Copy Paper (20Lb. and 84 Bright),Cari MacIntyre,59329,-66.06,4.98,4.7,Alberta,Paper,0.38
6162i,Sample Company A,36,657.48,65.99,4.2,Alberta,Telephones and Communication,0.55
"Master Caster Door Stop, Large Neon Orange",Maria Zettner,194,-197.25,7.28,7.98,Alberta,Office Furnishings,0.42
Serrated Blade or Curved Handle Hand Letter Openers,Maria Zettner,194,-13.44,3.14,1.92,Alberta,"Scissors, Rulers and Trimmers",0.84
BPI Conference Tables,Sonia Cooley,384,-1820.84,146.05,80.2,Alberta,Tables,0.71
Hoover Portapower™ Portable Vacuum,Sibella Parks,774,-752.13,4.48,49,Alberta,Appliances,0.6
"Hon Metal Bookcases, Putty",Hallie Redmond,1027,-379.1,70.98,46.74,Alberta,Bookcases,0.56
Vinyl Sectional Post Binders,Harold Dahlen,1060,532.61,37.7,2.99,Alberta,Binders and Binder Accessories,0.35
Microsoft Internet Keyboard,Harold Dahlen,1280,-170.87,20.97,6.5,Alberta,Computer Peripherals,0.78
Southworth 25% Cotton Antique Laid Paper & Envelopes,Hallie Redmond,1764,-13.78,8.34,4.82,Alberta,Paper,0.4
SAFCO Arco Folding Chair,Becky Pak,1824,3116.54,276.2,24.49,Alberta,Chairs & Chairmats,
"Eldon® 200 Class™ Desk Accessories, Burgundy",Becky Pak,1824,-5.2,6.28,5.29,Alberta,Office Furnishings,0.43
ACCOHIDE® Binder by Acco,Maria Zettner,2503,-71.54,4.13,5.34,Alberta,Binders and Binder Accessories,0.38
Avery 506,Maria Zettner,2503,66.13,4.13,0.5,Alberta,Labels,0.39
1726 Digital Answering Machine,Maria Zettner,2503,-73.74,20.99,4.81,Alberta,Telephones and Communication,0.58
Xerox 215,Harold Dahlen,4069,-31.63,6.48,6.74,Alberta,Paper,0.37
Prang Drawing Pencil Set,Harold Dahlen,4069,-2.4,2.78,1.34,Alberta,Pens & Art Supplies,0.45
Staples Metal Binder Clips,Harold Dahlen,4069,18.57,2.62,0.8,Alberta,Rubber Bands,0.39
Fellowes 17-key keypad for PS/2 interface,Clytie Kelty,4645,-45.07,30.73,4,Alberta,Computer Peripherals,0.75
Acco 6 Outlet Guardian Premium Surge Suppressor,Clytie Kelty,4645,-8.53,14.56,3.5,Alberta,Appliances,0.58
Brother DCP1000 Digital 3 in 1 Multifunction Machine,Clytie Kelty,4645,285.95,299.99,11.64,Alberta,Copiers and Fax,0.5
Eureka The Boss® Cordless Rechargeable Stick Vac,Sibella Parks,5858,354.74,50.98,13.66,Alberta,Appliances,0.58
Talkabout T8097,Sibella Parks,5858,1419.05,205.99,8.99,Alberta,Telephones and Communication,0.58
Xerox 1966,Adam Shillingsburg,6304,-83.33,6.48,6.65,Alberta,Paper,0.36
Canon PC940 Copier,Clytie Kelty,6661,6635.15,449.99,49,Alberta,Copiers and Fax,0.38
Executive Impressions 13" Clairmont Wall Clock,Clytie Kelty,6661,247.24,19.23,6.15,Alberta,Office Furnishings,0.44
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Brooke Gillingham,6757,43.36,34.76,8.22,Alberta,Storage & Organization,0.57
Riverside Furniture Stanwyck Manor Table Series,Brooke Gillingham,6757,-298.62,286.85,61.76,Alberta,Tables,0.78
Avery 51,Tom Boeckenhauer,7904,146.72,6.3,0.5,Alberta,Labels,0.39
"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Alex Russell,7909,24.55,4.26,1.2,Alberta,Pens & Art Supplies,0.44
8890,Tom Boeckenhauer,8614,-16.34,115.99,5.92,Alberta,Telephones and Communication,0.58
Barrel Sharpener,Alejandro Ballentine,9249,-119.35,3.57,4.17,Alberta,Pens & Art Supplies,0.59
"Companion Letter/Legal File, Black",Alejandro Ballentine,9249,25.51,37.76,12.9,Alberta,Storage & Organization,0.57
Bevis 36 x 72 Conference Tables,Alejandro Ballentine,9249,-365.44,124.49,51.94,Alberta,Tables,0.63
"Global Stack Chair without Arms, Black",Becky Pak,9639,-335.22,25.98,14.36,Alberta,Chairs & Chairmats,0.6
Avery 491,Becky Pak,9639,6.7,4.13,0.99,Alberta,Labels,0.39
8290,Becky Pak,9639,516.19,125.99,5.63,Alberta,Telephones and Communication,0.6
Wilson Jones DublLock® D-Ring Binders,Harold Dahlen,9696,13.91,6.75,2.99,Alberta,Binders and Binder Accessories,0.35
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Harold Dahlen,9696,539.69,243.98,43.32,Alberta,Chairs & Chairmats,0.55
TimeportP7382,Adam Shillingsburg,9888,2568.1,205.99,8.99,Alberta,Telephones and Communication,0.56
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Alejandro Ballentine,10913,605.44,180.98,30,Alberta,Chairs & Chairmats,0.69
"Super Bands, 12/Pack",Claire Good,10981,-94.95,1.86,2.58,Alberta,Rubber Bands,0.82
StarTAC ST7868,Claire Good,10981,951.68,125.99,8.99,Alberta,Telephones and Communication,0.55
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Alejandro Ballentine,12707,768.34,105.98,13.99,Alberta,Office Furnishings,0.65
Executive Impressions 14",Sibella Parks,13799,2.63,22.23,5.08,Alberta,Office Furnishings,0.41
Avery 493,Alex Russell,13959,112.06,4.91,0.5,Alberta,Labels,0.36
EcoTones® Memo Sheets,Alex Russell,13959,16.79,4,1.3,Alberta,Paper,0.37
Bevis 36 x 72 Conference Tables,Tom Boeckenhauer,14016,-284.68,124.49,51.94,Alberta,Tables,0.63
Accessory41,Becky Pak,14563,298.47,35.99,5.99,Alberta,Telephones and Communication,0.38
Acco Keyboard-In-A-Box®,Sibella Parks,15428,-6.34,29.1,4,Alberta,Computer Peripherals,0.78
LX 677,Sibella Parks,15428,-186.67,110.99,8.99,Alberta,Telephones and Communication,0.57
Avery 479,Alex Russell,16772,32.81,2.61,0.5,Alberta,Labels,0.39
Canon PC940 Copier,Clytie Kelty,17573,8965.83,449.99,49,Alberta,Copiers and Fax,0.38
#10- 4 1/8" x 9 1/2" Recycled Envelopes,Trudy Bell,18119,-99.25,8.74,8.29,Alberta,Envelopes,0.38
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Alyssa Crouse,18368,-65.15,70.97,3.5,Alberta,Appliances,0.59
"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Alyssa Crouse,18368,517.33,37.94,5.08,Alberta,Paper,0.38
Lexmark 4227 Plus Dot Matrix Printer,Alyssa Crouse,18368,-4852.53,2036.48,14.7,Alberta,Office Machines,0.55
Avery Reinforcements for Hole-Punch Pages,Sibella Parks,19424,-115.71,1.98,4.77,Alberta,Binders and Binder Accessories,0.4
Accessory35,Sibella Parks,19424,337.73,35.99,1.1,Alberta,Telephones and Communication,0.55
Acme® Preferred Stainless Steel Scissors,Cassandra Brandow,19425,-31.67,5.68,3.6,Alberta,"Scissors, Rulers and Trimmers",0.56
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Alex Russell,19812,-163.2,550.98,45.7,Alberta,Tables,0.71
"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Alyssa Crouse,21510,98.28,22.24,1.99,Alberta,Computer Peripherals,0.43
StarTAC 7760,Adrian Barton,21763,165.5,65.99,3.99,Alberta,Telephones and Communication,0.59
Avery Hanging File Binders,Catherine Glotzbach,22212,26.89,5.98,1.49,Alberta,Binders and Binder Accessories,0.39
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Adam Shillingsburg,23046,93.33,8.95,2.01,Alberta,Paper,0.39
Soundgear TeleForum DX Desktop Conference Phone,Alex Russell,23172,147.6,96.45,13.99,Alberta,Office Machines,0.38
Newell 320,Catherine Glotzbach,23585,4.59,4.28,1.6,Alberta,Pens & Art Supplies,0.58
Staples 4 Outlet Surge Protector,Alyssa Crouse,23906,-11.88,8.67,3.5,Alberta,Appliances,0.58
Peel & Stick Add-On Corner Pockets,Becky Pak,24583,-85.27,2.16,6.05,Alberta,Binders and Binder Accessories,0.37
StarTAC 7797,Sibella Parks,25191,1303.92,115.99,2.5,Alberta,Telephones and Communication,0.55
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Alyssa Crouse,25603,122.11,35.89,14.72,Alberta,Envelopes,0.4
Epson LQ-870 Dot Matrix Printer,Brooke Gillingham,25861,7080.99,535.64,14.7,Alberta,Office Machines,0.59
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Tom Boeckenhauer,26979,147.2,7.98,1.25,Alberta,Paper,0.35
I888 World Phone,Tom Boeckenhauer,26979,1174.38,155.99,8.08,Alberta,Telephones and Communication,0.6
Seth Thomas 14" Putty-Colored Wall Clock,Jenna Caffey,27746,-42.73,29.34,7.87,Alberta,Office Furnishings,0.54
Wirebound Voice Message Log Book,Jenna Caffey,27746,71.65,4.76,0.88,Alberta,Paper,0.39
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Rose O'Brian,27844,-9.69,5.8,5.59,Alberta,Binders and Binder Accessories,0.4
Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Claire Good,28097,-1413.18,55.5,52.2,Alberta,Office Furnishings,0.72
Xerox 188,Brooke Gillingham,28262,40.03,11.34,5.01,Alberta,Paper,0.36
Accessory34,Trudy Bell,28519,-337.66,85.99,0.99,Alberta,Telephones and Communication,0.55
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Valerie Takahito,29058,7132.18,880.98,44.55,Alberta,Bookcases,0.62
GBC Standard Therm-A-Bind Covers,Rick Wilson,29187,-24.18,24.92,12.98,Alberta,Binders and Binder Accessories,0.39
Peel & Stick Add-On Corner Pockets,Rick Wilson,29187,-37.79,2.16,6.05,Alberta,Binders and Binder Accessories,0.37
"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Rick Wilson,29187,12606.81,808.49,55.3,Alberta,Office Machines,0.4
Xerox 217,Rick Wilson,29187,-43.26,6.48,8.19,Alberta,Paper,0.37
Fiskars® Softgrip Scissors,Rick Wilson,29187,51.17,10.98,3.37,Alberta,"Scissors, Rulers and Trimmers",0.57
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Becky Pak,29317,1774.53,200.98,23.76,Alberta,Chairs & Chairmats,0.58
Okidata ML591 Wide Format Dot Matrix Printer,Becky Pak,29317,3055.72,810.98,16.06,Alberta,Office Machines,0.56
Sterling Rubber Bands by Alliance,Becky Pak,29317,-14.54,4.71,0.7,Alberta,Rubber Bands,0.85
Canon PC940 Copier,Adam Shillingsburg,29988,287.5,449.99,49,Alberta,Copiers and Fax,0.38
"Dixon My First Ticonderoga Pencil, #2",Catherine Glotzbach,30051,-1.57,5.85,2.27,Alberta,Pens & Art Supplies,0.56
